resource,count
StructureDefinition-CareConnect-Condition-1,1
StructureDefinition-CareConnect-HealthcareService-1,1
StructureDefinition-CareConnect-DiagnosticReport-1,1
StructureDefinition-CareConnect-DocumentReference-1,1
StructureDefinition-CareConnect-Encounter-1,1
StructureDefinition-CareConnect-EpisodeOfCare-1,1
StructureDefinition-CareConnect-FamilyMemberHistory-1,1
StructureDefinition-CareConnect-Flag-1,1
StructureDefinition-CareConnect-ProblemHeader-Condition-1,1
StructureDefinition-CareConnect-ProcedureRequest-1,1
StructureDefinition-Composition-provider-facility-live-birth-report,1
StructureDefinition-Composition-coded-race-and-ethnicity,1
StructureDefinition-Codeable,1
StructureDefinition-CodeableConcept-uv-ip,1
StructureDefinition-Coding-uv-ip,1
StructureDefinition-Composition-HDR-xeh,1
StructureDefinition-Composition-ade-hypoglycemia,1
StructureDefinition-Composition-coded-cause-of-fetal-death,1
StructureDefinition-Composition-dgc,1
StructureDefinition-ChannelDevice,1
StructureDefinition-Composition-hcer-xeh,1
StructureDefinition-Composition-inpatient-med-admi,1
StructureDefinition-Composition-ips-xeh,1
StructureDefinition-Composition-jurisdiction-fetal-death-report,1
StructureDefinition-Composition-jurisdiction-live-birth-report,1
StructureDefinition-Composition-provider-facility-fetal-death-report,1
StructureDefinition-ClockFacePositionExt,1
StructureDefinition-CcaPlanDefiniti,1
StructureDefinition-CareConnect-Quantity-1,1
StructureDefinition-CareConnect-Slot-1,1
StructureDefinition-CareConnect-ReferralRequest-1,1
StructureDefinition-CareConnect-RelatedPerson-1,1
StructureDefinition-CareConnect-ResearchStudy-1,1
StructureDefinition-CareConnect-RespiratoryRate-Observation-1,1
StructureDefinition-CareConnect-RiskAssessment-1,1
StructureDefinition-CareConnect-Schedule-1,1
StructureDefinition-CareConnect-Specimen-1,1
StructureDefinition-CcaActivityDefiniti,1
StructureDefinition-CareConnect-Subscore-Observation-1,1
StructureDefinition-CareConnect-VitalSigns-Observation-1,1
StructureDefinition-CarePlan-gk,1
StructureDefinition-CatalogHeader,1
StructureDefinition-CatalogMessageDefiniti,1
StructureDefinition-CatalogReference,1
SearchParameter-us-core-observation-statu,1
SearchParameter-us-core-observation-patient,1
SearchParameter-us-core-observation-date,1
PlanDefinition-plandefinition-Monitoring,1
PlanDefinition-opioidcds-06,1
PlanDefinition-opioidcds-09,1
PlanDefinition-plandefinition-ANCRecommendationA2,1
PlanDefinition-plandefinition-ANCRecommendationB1_1,1
PlanDefinition-plandefinition-ANCRecommendationC6,1
PlanDefinition-plandefinition-Hypertensi,1
PlanDefinition-plandefinition-NonPharmacologicInterventi,1
PlanDefinition-opioidcds-02,1
Practitioner-FamilienHausarzt,1
Practitioner-ORderfiller,1
Practitioner-ORderplacer,1
Practitioner-ex-practitioner,1
Practitioner-practitioner1,1
Practitioner-rtpbc-practitioner-03,1
PlanDefinition-opioidcds-03,1
PlanDefinition-opioidcds-01,1
Procedure-example-rec-07-risk-assessment-prefetch,1
PlanDefinition-ANCDT30,1
PlanDefinition-ANCDT24,1
PlanDefinition-ANCDT25,1
PlanDefinition-ANCDT26,1
PlanDefinition-ANCDT27,1
PlanDefinition-ANCDT28,1
PlanDefinition-ANCDT29,1
PlanDefinition-ANCDT31,1
PlanDefinition-ANCDT38,1
PlanDefinition-ANCDT32,1
PlanDefinition-ANCDT33,1
PlanDefinition-ANCDT34,1
PlanDefinition-ANCDT35,1
PlanDefinition-ANCDT36,1
PlanDefinition-ANCDT37,1
PractitionerRole-nurse-gent,1
Procedure-procedure-Former-Smoker-1,1
PlanDefinition-ANCDT22,1
Questionnaire-mct,1
Questionnaire-covid-quest-1,1
Questionnaire-covid-test-questionnaire,1
Questionnaire-eq5d,1
Questionnaire-essi,1
Questionnaire-hematology,1
Questionnaire-hiv-case-report-questionnaire,1
Questionnaire-pam13,1
Questionnaire-case-reporting-questionnaire,1
Questionnaire-rs-findRisc-questionnaire,1
Questionnaire-vn-hiv-csv-import-questionnaire,1
Questionnaire-who5,1
Questionnaire-whoqol,1
QuestionnaireResponse-1-tvt,1
QuestionnaireResponse-2-pertussi,1
Questionnaire-cds2,1
Questionnaire-briefcope,1
Procedure-procedure-Heavy-Smoker-1,1
Questionnaire-KLToolsCareWHO-5,1
Questionnaire-1-tvt,1
Questionnaire-2-pertussi,1
Questionnaire-3-gy,1
Questionnaire-4-sepsi,1
Questionnaire-5-biol-monit,1
Questionnaire-KLToolsCareEQ5D,1
Questionnaire-QuestionnaireEtoc,1
Questionnaire-be-nursing-probe,1
Questionnaire-WhoCrQuestionnaireCovid19Surveillance,1
Questionnaire-WhoLrQuestionnaire,1
Questionnaire-anc-every-contact,1
Questionnaire-anc-first-contact,1
Questionnaire-anc-quick-check,1
Questionnaire-anc-recommendation-a2,1
PlanDefinition-ANCDT23,1
PlanDefinition-ANCDT21,1
SearchParameter-us-core-observation-code,1
Patient-example-rec-07-risk-assessment,1
Patient-example-rec-04-new-patient,1
Patient-example-rec-04-not-long-acting-opioid,1
Patient-example-rec-04-opioid-with-abuse-potential,1
Patient-example-rec-05-mme-greater-than-fifty,1
Patient-example-rec-05-mme-less-than-fifty,1
Patient-example-rec-07-end-of-life-exclusi,1
Patient-example-rec-07-seven-of-past-ten-day,1
Patient-example-opioidcd,1
Patient-example-rec-07-six-of-past-ten-day,1
Patient-example-rec-07-sixtythree-of-past-ninety-day,1
Patient-example-rec-07-sixtytwo-of-past-ninety-day,1
Patient-example-rec-08-mme-greater-than-fifty,1
Patient-example-rec-08-mme-less-than-fifty,1
Patient-example-rec-08-on-benzodiazepine,1
Patient-example-rec-04-long-acting-opioid,1
Patient-SUfferer,1
Patient-example-rec-08-substance-abuse,1
Patient-Former-Smoker,1
Parameters-expansion-parameters-ecr,1
Parameters-terminology-setting,1
Patient-593cd04e-b696-45c1-bc32-39e55a340a49,1
Patient-BeatBorer,1
Patient-CGPatientExample01,1
Patient-EmilKummer,1
Patient-FranzMuster,1
Patient-Never-Smoker,1
Patient-HansGuggindieluft,1
Patient-Heavy-Smoker,1
Patient-KlebsiellaKeller,1
Patient-MarinaRubella,1
Patient-MonikaWegmueller,1
Patient-MonikaWegmuellerRecipient,1
Patient-example-rec-08-on-naloxone,1
Patient-example-rec-10-end-of-life-med-exclusi,1
PlanDefinition-ANCDT20,1
PlanDefinition-ANCDT12,1
PlanDefinition-ANCDT06,1
PlanDefinition-ANCDT07,1
PlanDefinition-ANCDT08,1
PlanDefinition-ANCDT09,1
PlanDefinition-ANCDT10,1
PlanDefinition-ANCDT11,1
PlanDefinition-ANCDT13,1
PlanDefinition-ANCDT04,1
PlanDefinition-ANCDT14,1
PlanDefinition-ANCDT15,1
PlanDefinition-ANCDT16,1
PlanDefinition-ANCDT17,1
PlanDefinition-ANCDT18,1
PlanDefinition-ANCDT19,1
PlanDefinition-ANCDT05,1
PlanDefinition-ANCDT03,1
Patient-example-rec-10-illicit-drug,1
Patient-example-rec-11-opioid-trigger-with-benz,1
Patient-example-rec-10-missing-prescribed-opioid,1
Patient-example-rec-10-no-screening,1
Patient-example-rec-10-not-missing-prescribed-opioid,1
Patient-example-rec-10-unprescribed-opioid,1
Patient-example-rec-11-benzo-trigger-with-opioid,1
Patient-example-rec-11-benzo-trigger-without-opioid,1
Patient-example-rec-11-opioid-trigger-without-benz,1
PlanDefinition-ANCDT02,1
Patient-mary-roe,1
Patient-patient-example-0,1
Patient-patient-example-hedi,1
Patient-patient1,1
Patient-saxony-gatekeeper-example,1
PlanDefinition-ANCDT01,1
QuestionnaireResponse-3-gy,1
QuestionnaireResponse-4-sepsi,1
QuestionnaireResponse-5-biol-monit,1
SearchParameter-us-core-condition-category,1
SearchParameter-us-core-careplan-category,1
SearchParameter-us-core-careplan-date,1
SearchParameter-us-core-careplan-patient,1
SearchParameter-us-core-careplan-statu,1
SearchParameter-us-core-careteam-patient,1
SearchParameter-us-core-careteam-statu,1
SearchParameter-us-core-condition-clinical-statu,1
SearchParameter-us-core-allergyintolerance-clinical-statu,1
SearchParameter-us-core-condition-code,1
SearchParameter-us-core-condition-onset-date,1
SearchParameter-us-core-condition-patient,1
SearchParameter-us-core-device-patient,1
SearchParameter-us-core-device-type,1
SearchParameter-us-core-diagnosticreport-category,1
SearchParameter-us-core-allergyintolerance-patient,1
SearchParameter-servicerequest-insurance,1
SearchParameter-us-core-diagnosticreport-date,1
SearchParameter-practitioner-name,1
SearchParameter-organizationaffiliation-primary-organizati,1
SearchParameter-organizationaffiliation-role,1
SearchParameter-organizationaffiliation-service,1
SearchParameter-organizationaffiliation-specialty,1
SearchParameter-practitioner-family-name,1
SearchParameter-practitioner-given-name,1
SearchParameter-practitionerrole-endpoint,1
SearchParameter-searchparameter-administeredproduct,1
SearchParameter-practitionerrole-locati,1
SearchParameter-practitionerrole-network,1
SearchParameter-practitionerrole-role,1
SearchParameter-practitionerrole-service,1
SearchParameter-practitionerrole-specialty,1
SearchParameter-questionnaire-definiti,1
SearchParameter-us-core-diagnosticreport-code,1
SearchParameter-us-core-diagnosticreport-patient,1
QuestionnaireResponse-exampleresponse,1
SearchParameter-us-core-location-address-state,1
SearchParameter-us-core-immunization-date,1
SearchParameter-us-core-immunization-patient,1
SearchParameter-us-core-immunization-statu,1
SearchParameter-us-core-location-addre,1
SearchParameter-us-core-location-address-city,1
SearchParameter-us-core-location-address-postalcode,1
SearchParameter-us-core-location-name,1
SearchParameter-us-core-goal-patient,1
SearchParameter-us-core-medicationrequest-authored,1
SearchParameter-us-core-medicationrequest-encounter,1
SearchParameter-us-core-medicationrequest-intent,1
SearchParameter-us-core-medicationrequest-patient,1
SearchParameter-us-core-medicationrequest-statu,1
SearchParameter-us-core-observation-category,1
SearchParameter-us-core-goal-target-date,1
SearchParameter-us-core-goal-lifecycle-statu,1
SearchParameter-us-core-diagnosticreport-statu,1
SearchParameter-us-core-documentreference-type,1
SearchParameter-us-core-documentreference-category,1
SearchParameter-us-core-documentreference-date,1
SearchParameter-us-core-documentreference-id,1
SearchParameter-us-core-documentreference-patient,1
SearchParameter-us-core-documentreference-period,1
SearchParameter-us-core-documentreference-statu,1
SearchParameter-us-core-encounter-cla,1
SearchParameter-us-core-ethnicity,1
SearchParameter-us-core-encounter-date,1
SearchParameter-us-core-encounter-id,1
SearchParameter-us-core-encounter-identifier,1
SearchParameter-us-core-encounter-patient,1
SearchParameter-us-core-encounter-statu,1
SearchParameter-us-core-encounter-type,1
SearchParameter-organizationaffiliation-participating-organizati,1
SearchParameter-organizationaffiliation-network,1
SearchParameter-organizationaffiliation-locati,1
SearchParameter-explanationofbenefit-identifier,1
SearchParameter-coverage-payor,1
SearchParameter-devicerequest-insurance,1
SearchParameter-encounter-insurance,1
SearchParameter-endpoint-organizati,1
SearchParameter-explanationofbenefit-care-team,1
SearchParameter-explanationofbenefit-coverage,1
SearchParameter-explanationofbenefit-insurer,1
SearchParameter-appointment-insurance,1
SearchParameter-explanationofbenefit-patient,1
SearchParameter-explanationofbenefit-provider,1
SearchParameter-explanationofbenefit-service-date,1
SearchParameter-explanationofbenefit-type,1
SearchParameter-healthcareservice-coverage-area,1
SearchParameter-healthcareservice-endpoint,1
SearchParameter-communicationrequest-insurance,1
SearchParameter-LongTermMedicati,1
SearchParameter-organizationaffiliation-endpoint,1
SearchParameter-AuditEvent-entity-identifier,1
QuestionnaireResponse-hai-questionnaireresponse-opc-sdom-event,1
QuestionnaireResponse-saxony-gatekeeper-example,1
ActivityDefinition-activitydefinition-anc-120mg-weekly-elemental-ir,1
RequestGroup-example-opioidcd,1
ResearchStudy-gatekeeper-saxony-mild-example,1
ResearchSubject-saxony-gatekeeper-example,1
SearchParameter-DrugName,1
SearchParameter-LongTermConditi,1
SearchParameter-DrugPla,1
SearchParameter-DrugTier,1
SearchParameter-HpiPractitionerBirthdate,1
SearchParameter-HpiPractitionerRaIdentifier,1
SearchParameter-List-DesignationType,1
SearchParameter-List-SourceId,1
SearchParameter-healthcareservice-locati,1
SearchParameter-healthcareservice-name,1
SearchParameter-healthcareservice-organizati,1
SearchParameter-medicationrequest-insurance,1
SearchParameter-location-address-postalcode,1
SearchParameter-location-address-state,1
SearchParameter-location-endpoint,1
SearchParameter-location-organizati,1
SearchParameter-location-partof,1
SearchParameter-location-type,1
SearchParameter-nutritionorder-insurance,1
SearchParameter-healthcareservice-service-category,1
SearchParameter-organization-addre,1
SearchParameter-organization-coverage-area,1
SearchParameter-organization-endpoint,1
SearchParameter-organization-name,1
SearchParameter-organization-partof,1
SearchParameter-organization-type,1
SearchParameter-location-address-city,1
SearchParameter-location-addre,1
SearchParameter-insuranceplan-type,1
SearchParameter-insuranceplan-plan-type,1
SearchParameter-insuranceplan-owned-by,1
SearchParameter-insuranceplan-name,1
SearchParameter-insuranceplan-identifier,1
SearchParameter-insuranceplan-coverage-area,1
SearchParameter-insuranceplan-administered-by,1
SearchParameter-hrex-provenance-target,1
SearchParameter-hrex-coverage-subscriberId,1
SearchParameter-hrex-coverage-subscriber,1
SearchParameter-hrex-coverage-payor,1
SearchParameter-hrex-coverage-patient,1
SearchParameter-hrex-coverage-identifier,1
SearchParameter-healthcareservice-specialty,1
SearchParameter-healthcareservice-service-type,1
StructureDefinition-Extension-CareConnect-DateRecorded-1,1
StructureDefinition-Extension-CareConnect-DischargeMethod-1,1
StructureDefinition-anc-b-10-6-de6,1
StructureDefinition-Product,1
StructureDefinition-PreviousOccurrenceExt,1
StructureDefinition-PreviouslyDemonstratedByFragment,1
StructureDefinition-Procedure-Note,1
StructureDefinition-Procedure-final-route-method-delivery,1
StructureDefinition-Procedure-obstetric,1
StructureDefinition-Procedure-uv-ip,1
StructureDefinition-ProductSubmissionDocument,1
StructureDefinition-PressurePointsExamined,1
StructureDefinition-ProductSubmissionDocumentLogicalModel,1
StructureDefinition-Progress-Note,1
StructureDefinition-Quantity-uv-ip,1
StructureDefinition-QuestionnaireResponse-ar-gk,1
StructureDefinition-Range-uv-ip,1
StructureDefinition-Ratio-uv-ip,1
StructureDefinition-PressureUlcerAssociationExt,1
StructureDefinition-PresentOnAdmissionExt,1
StructureDefinition-RecurrenceExt,1
StructureDefinition-Practitioner-uv-ip,1
StructureDefinition-PhgDevice,1
StructureDefinition-PolicyAuditEvent,1
StructureDefinition-Practitioner-eu-xeh,1
StructureDefinition-Practitioner-gk,1
StructureDefinition-Practitioner-it-base,1
StructureDefinition-Practitioner-live-birth-fetal-death,1
StructureDefinition-PractitionerRole-eu-xeh,1
StructureDefinition-PrescriptionItem,1
StructureDefinition-PractitionerRole-it-base,1
StructureDefinition-PractitionerRole-it-mmg,1
StructureDefinition-PractitionerRole-uv-ip,1
StructureDefinition-PrescribedProduct,1
StructureDefinition-Prescriber,1
StructureDefinition-Prescripti,1
StructureDefinition-RecommendedActi,1
StructureDefinition-RecurrenceValueExt,1
StructureDefinition-PhdRtsaObservati,1
StructureDefinition-SEBasePractitioner,1
StructureDefinition-SEBaseAddressPersonExtensi,1
StructureDefinition-SEBaseHumanName,1
StructureDefinition-SEBaseLMANummer,1
StructureDefinition-SEBaseMiddleNameExtensi,1
StructureDefinition-SEBaseOwnFamilyExtensi,1
StructureDefinition-SEBasePatient,1
StructureDefinition-SEBasePractitionerRole,1
StructureDefinition-SDOHCC-ServiceRequest-Base-1,1
StructureDefinition-SINBADWoundGradeTotalScore,1
StructureDefinition-SPLDocumentReference,1
StructureDefinition-SampleArrayDeviceMetric,1
StructureDefinition-SampleArrayObservati,1
StructureDefinition-SampledData,1
StructureDefinition-Schedule,1
StructureDefinition-SDOHCC-Task-Base-1,1
StructureDefinition-SDOHCC-Procedure-Base-1,1
StructureDefinition-Referral-Note,1
StructureDefinition-RelatedPerson-parent,1
StructureDefinition-RegistrantOrganizati,1
StructureDefinition-RegulatorySummary,1
StructureDefinition-RelatedPerson-father,1
StructureDefinition-RelatedPerson-father-natural,1
StructureDefinition-RelatedPerson-mother,1
StructureDefinition-RelatedPerson-mother-natural,1
StructureDefinition-RequesterType,1
StructureDefinition-SDOHCC-Observation-ScreeningResponseBase-1,1
